2021-12-02 08:30:22,063 INFO  org.apache.solr.core.RequestHandlers @ created /admin/ping: solr.PingRequestHandler
2021-12-02 08:30:22,063 INFO  org.apache.solr.core.RequestHandlers @ created /admin/ping: solr.PingRequestHandler
2021-12-02 08:30:22,066 INFO  org.apache.solr.core.RequestHandlers @ created /debug/dump: solr.DumpRequestHandler
2021-12-02 08:30:22,066 INFO  org.apache.solr.core.RequestHandlers @ created /debug/dump: solr.DumpRequestHandler
2021-12-02 08:30:22,066 INFO  org.apache.solr.core.RequestHandlers @ created /debug/dump: solr.DumpRequestHandler
2021-12-02 08:30:22,084 INFO  org.apache.solr.core.RequestHandlers @ created /replication: solr.ReplicationHandler
2021-12-02 08:30:22,084 INFO  org.apache.solr.core.RequestHandlers @ created /replication: solr.ReplicationHandler
2021-12-02 08:30:22,084 INFO  org.apache.solr.core.RequestHandlers @ created /replication: solr.ReplicationHandler
2021-12-02 08:30:22,085 INFO  org.apache.solr.core.RequestHandlers @ created /spell: solr.SearchHandler
2021-12-02 08:30:22,085 INFO  org.apache.solr.core.RequestHandlers @ created /spell: solr.SearchHandler
2021-12-02 08:30:22,085 INFO  org.apache.solr.core.RequestHandlers @ created tvrh: org.apache.solr.handler.component.SearchHandler
2021-12-02 08:30:22,085 INFO  org.apache.solr.core.RequestHandlers @ adding lazy requestHandler: solr.SearchHandler
2021-12-02 08:30:22,085 INFO  org.apache.solr.core.RequestHandlers @ created /spell: solr.SearchHandler
2021-12-02 08:30:22,086 WARN  org.apache.solr.core.RequestHandlers @ Multiple requestHandler registered to the same name: /spell ignoring: org.apache.solr.handler.component.SearchHandler
2021-12-02 08:30:22,086 INFO  org.apache.solr.core.RequestHandlers @ created /spell: solr.SearchHandler
2021-12-02 08:30:22,085 INFO  org.apache.solr.core.RequestHandlers @ created tvrh: org.apache.solr.handler.component.SearchHandler
2021-12-02 08:30:22,086 INFO  org.apache.solr.core.RequestHandlers @ adding lazy requestHandler: solr.SearchHandler
2021-12-02 08:30:22,086 INFO  org.apache.solr.core.RequestHandlers @ adding lazy requestHandler: solr.SearchHandler
2021-12-02 08:30:22,086 INFO  org.apache.solr.core.RequestHandlers @ created /tvrh: solr.SearchHandler
2021-12-02 08:30:22,086 INFO  org.apache.solr.core.RequestHandlers @ adding lazy requestHandler: solr.SearchHandler
2021-12-02 08:30:22,086 INFO  org.apache.solr.core.RequestHandlers @ created /terms: solr.SearchHandler
2021-12-02 08:30:22,086 INFO  org.apache.solr.core.RequestHandlers @ adding lazy requestHandler: solr.SearchHandler
2021-12-02 08:30:22,086 INFO  org.apache.solr.core.RequestHandlers @ created /elevate: solr.SearchHandler
2021-12-02 08:30:22,087 WARN  org.apache.solr.core.RequestHandlers @ Multiple requestHandler registered to the same name: /spell ignoring: org.apache.solr.handler.component.SearchHandler
2021-12-02 08:30:22,087 INFO  org.apache.solr.core.RequestHandlers @ created tvrh: org.apache.solr.handler.component.SearchHandler
2021-12-02 08:30:22,087 INFO  org.apache.solr.core.RequestHandlers @ created /spell: solr.SearchHandler
2021-12-02 08:30:22,087 INFO  org.apache.solr.core.RequestHandlers @ adding lazy requestHandler: solr.SearchHandler
2021-12-02 08:30:22,087 INFO  org.apache.solr.core.RequestHandlers @ adding lazy requestHandler: solr.SearchHandler
2021-12-02 08:30:22,088 WARN  org.apache.solr.core.RequestHandlers @ Multiple requestHandler registered to the same name: /spell ignoring: org.apache.solr.handler.component.SearchHandler
2021-12-02 08:30:22,088 INFO  org.apache.solr.core.RequestHandlers @ created /spell: solr.SearchHandler
2021-12-02 08:30:22,088 INFO  org.apache.solr.core.RequestHandlers @ created /tvrh: solr.SearchHandler
2021-12-02 08:30:22,088 INFO  org.apache.solr.core.RequestHandlers @ adding lazy requestHandler: solr.SearchHandler
2021-12-02 08:30:22,088 INFO  org.apache.solr.core.RequestHandlers @ adding lazy requestHandler: solr.SearchHandler
2021-12-02 08:30:22,088 INFO  org.apache.solr.core.RequestHandlers @ created /tvrh: solr.SearchHandler
